match_id,team,player,position,minutes,rating,goals,assists,shots,xG,passes,key_passes,yellow_cards,red_cards
867946,Crystal Palace,Vicente Guaita,G,90.0,6.2,,,,,37.0,,0,0
867946,Crystal Palace,Nathaniel Clyne,D,90.0,6.3,,,,,56.0,1.0,1,0
867946,Crystal Palace,Joachim Andersen,D,90.0,7.9,,,,,104.0,1.0,0,0
867946,Crystal Palace,Marc Guéhi,D,90.0,6.3,,,,,105.0,,0,0
867946,Crystal Palace,Tyrick Mitchell,D,90.0,6.3,,,,,52.0,,0,0
867946,Crystal Palace,Cheick Doucouré,M,75.0,6.7,,,,,34.0,,0,0
867946,Crystal Palace,Jeffrey Schlupp,M,86.0,6.9,,,1.0,,35.0,,0,0
867946,Crystal Palace,Jordan Ayew,M,90.0,6.2,,,,,30.0,3.0,0,0
867946,Crystal Palace,Eberechi Eze,M,86.0,6.2,,,1.0,,35.0,,0,0
867946,Crystal Palace,Wilfried Zaha,M,90.0,7.2,,,,,35.0,2.0,0,0
867946,Crystal Palace,Odsonne Édouard,F,58.0,6.2,,,1.0,,6.0,,0,0
867946,Crystal Palace,Sam Johnstone,G,,,,,,,,,0,0
867946,Crystal Palace,Chris Richards,D,,,,,,,,,0,0
867946,Crystal Palace,Joel Ward,D,,,,,,,,,0,0
867946,Crystal Palace,Luka Milivojević,M,15.0,6.5,,,,,16.0,,0,0
867946,Crystal Palace,Malcolm Ebiowei,M,8.0,6.5,,,,,3.0,,0,0
867946,Crystal Palace,Jaïro Riedewald,M,,,,,,,,,0,0
867946,Crystal Palace,Will Hughes,M,8.0,6.2,,,,,4.0,,0,0
867946,Crystal Palace,Jean-Philippe Mateta,F,32.0,6.7,,,1.0,,10.0,1.0,0,0
867946,Crystal Palace,Luke Plange,F,,,,,,,,,0,0
867946,Arsenal,Aaron Ramsdale,G,90.0,7.5,,,,,28.0,,0,0
867946,Arsenal,Benjamin White,D,90.0,7.6,,,,,32.0,1.0,1,0
867946,Arsenal,William Saliba,D,90.0,7.5,,,,,48.0,,0,0
867946,Arsenal,Gabriel Magalhães,D,90.0,7.2,,,,,58.0,,0,0
867946,Arsenal,Oleksandr Zinchenko,D,83.0,7.3,,1.0,1.0,,48.0,2.0,0,0
867946,Arsenal,Martin Ødegaard,M,89.0,7.2,,,1.0,,39.0,,0,0
867946,Arsenal,Thomas Partey,M,90.0,7,,,,,47.0,1.0,0,0
867946,Arsenal,Granit Xhaka,M,90.0,7.2,,,,,47.0,1.0,1,0
867946,Arsenal,Bukayo Saka,F,90.0,7,,,2.0,,29.0,1.0,0,0
867946,Arsenal,Gabriel Jesus,F,83.0,7,,,,,28.0,,0,0
867946,Arsenal,Gabriel Martinelli,F,90.0,7,1.0,,2.0,,26.0,1.0,0,0
867946,Arsenal,Matt Turner,G,,,,,,,,,0,0
867946,Arsenal,Cédric Soares,D,,,,,,,,,0,0
867946,Arsenal,Rob Holding,D,,,,,,,,,0,0
867946,Arsenal,Kieran Tierney,D,11.0,6.9,,,,,4.0,,0,0
867946,Arsenal,Reiss Nelson,F,,,,,,,,,0,0
867946,Arsenal,Albert Sambi Lokonga,M,1.0,,,,,,1.0,,0,0
867946,Arsenal,Mohamed Elneny,M,,,,,,,,,0,0
867946,Arsenal,Nicolas Pépé,F,,,,,,,,,0,0
867946,Arsenal,Edward Nketiah,F,11.0,6.6,,,,,3.0,1.0,0,0
867947,Fulham,Marek Rodák,G,90.0,6.3,,,,,31.0,,0,0
867947,Fulham,Kenny Tete,D,90.0,7.2,,1.0,,,30.0,1.0,1,0
867947,Fulham,Tosin Adarabioyo,D,90.0,6.9,,,,,26.0,,0,0
867947,Fulham,Tim Ream,M,90.0,7.2,,,,,27.0,,0,0
867947,Fulham,Antonee Robinson,D,90.0,6.5,,,,,34.0,,0,0
867947,Fulham,Harrison Reed,M,90.0,6.9,,,,,31.0,1.0,0,0
867947,Fulham,João Palhinha,D,90.0,7.2,,,,,26.0,,0,0
867947,Fulham,Neeskens Kebano,M,66.0,6.3,,,1.0,,14.0,1.0,0,0
867947,Fulham,Andreas Pereira,M,89.0,6.5,,,,,23.0,1.0,0,0
867947,Fulham,Bobby Reid,M,89.0,6.9,,,1.0,,21.0,1.0,1,0
867947,Fulham,Aleksandar Mitrović,F,90.0,9.5,2.0,,3.0,,28.0,1.0,0,0
867947,Fulham,Bernd Leno,G,,,,,,,,,0,0
867947,Fulham,Shane Duffy,D,1.0,,,,,,,,0,0
867947,Fulham,Kevin Mbabu,D,,,,,,,,,0,0
867947,Fulham,Tyrese Francois,M,,,,,,,,,0,0
867947,Fulham,Tom Cairney,M,1.0,,,,,,,,0,0
867947,Fulham,Luke Harris,M,,,,,,,,,0,0
867947,Fulham,Manor Solomon,F,24.0,6.3,,,,,3.0,,0,0
867947,Fulham,Rodrigo Muniz,F,,,,,,,,,0,0
867947,Fulham,Jay Stansfield,F,,,,,,,,,0,0
867947,Liverpool,Alisson,G,90.0,6.2,,,,,29.0,,0,0
867947,Liverpool,Trent Alexander-Arnold,D,90.0,6.9,,,,,61.0,1.0,0,0
867947,Liverpool,Joël Matip,D,90.0,6.6,,,,,93.0,,0,0
867947,Liverpool,Virgil van Dijk,M,90.0,6.5,,,,,95.0,,0,0
867947,Liverpool,Andrew Robertson,D,90.0,6.5,,,,,58.0,,0,0
867947,Liverpool,Jordan Henderson,M,90.0,7.2,,,1.0,,63.0,2.0,0,0
867947,Liverpool,Fabinho,D,59.0,6.9,,,,,36.0,,0,0
867947,Liverpool,Thiago Alcântara,M,51.0,6.9,,,,,54.0,1.0,0,0
867947,Liverpool,Mohamed Salah,F,90.0,7.6,1.0,,2.0,,32.0,1.0,0,0
867947,Liverpool,Roberto Firmino,F,51.0,6.7,,,,,24.0,,0,0
867947,Liverpool,Luis Díaz,F,78.0,6.7,,,1.0,,23.0,,0,0
867947,Liverpool,Adrián,G,,,,,,,,,0,0
867947,Liverpool,Joe Gomez,D,,,,,,,,,0,0
867947,Liverpool,Sepp van den Berg,D,,,,,,,,,0,0
867947,Liverpool,Luke Chambers,D,,,,,,,,,0,0
867947,Liverpool,Stefan Bajčetić,D,,,,,,,,,0,0
867947,Liverpool,Fabio Carvalho,M,12.0,6.6,,,1.0,,2.0,,0,0
867947,Liverpool,Harvey Elliott,M,39.0,6.2,,,,,20.0,1.0,0,0
867947,Liverpool,James Milner,M,31.0,6.2,,,,,16.0,,0,0
867947,Liverpool,Darwin Núñez,F,39.0,7.5,1.0,1.0,4.0,,6.0,2.0,0,0
867951,Newcastle,Nick Pope,G,90.0,6.9,,,,,12.0,,0,0
867951,Newcastle,Kieran Trippier,D,90.0,7.6,,,,,66.0,2.0,0,0
867951,Newcastle,Fabian Schär,D,90.0,8.5,1.0,,1.0,,51.0,1.0,0,0
867951,Newcastle,Dan Burn,D,90.0,7.7,,,4.0,,33.0,1.0,0,0
867951,Newcastle,Matt Targett,D,90.0,7.3,,,,,50.0,3.0,0,0
867951,Newcastle,Joe Willock,M,80.0,7.2,,,1.0,,28.0,1.0,0,0
867951,Newcastle,Bruno Guimarães,M,89.0,7.6,,,1.0,,72.0,3.0,0,0
867951,Newcastle,Joelinton,M,90.0,7.9,,1.0,3.0,,53.0,3.0,0,0
867951,Newcastle,Miguel Almirón,F,81.0,7.3,,,1.0,,36.0,2.0,0,0
867951,Newcastle,Callum Wilson,F,89.0,7.2,1.0,,4.0,,7.0,2.0,0,0
867951,Newcastle,Allan Saint-Maximin,F,89.0,7.3,,,3.0,,47.0,1.0,0,0
867951,Newcastle,Martin Dúbravka,G,,,,,,,,,0,0
867951,Newcastle,Sven Botman,D,1.0,,,,,,3.0,,0,0
867951,Newcastle,Matt Ritchie,M,,,,,,,,,0,0
867951,Newcastle,Paul Dummett,D,,,,,,,,,0,0
867951,Newcastle,Sean Longstaff,M,10.0,6.9,,,,,5.0,1.0,0,0
867951,Newcastle,Elliot Anderson,M,,,,,,,,,0,0
867951,Newcastle,Ryan Fraser,M,9.0,6.7,,,,,5.0,1.0,0,0
867951,Newcastle,Jacob Murphy,M,1.0,,,,,,,,0,0
867951,Newcastle,Chris Wood,F,1.0,,,,,,1.0,,0,0
867951,Nottingham Forest,Dean Henderson,G,90.0,7.7,,,,,32.0,,0,0
867951,Nottingham Forest,Joe Worrall,D,90.0,6.7,,,,,34.0,,1,0
867951,Nottingham Forest,Moussa Niakhaté,D,83.0,6.5,,,,,26.0,,0,0
867951,Nottingham Forest,Scott McKenna,D,90.0,6.9,,,,,25.0,,0,0
867951,Nottingham Forest,Neco Williams,M,90.0,7,,,1.0,,29.0,1.0,1,0
867951,Nottingham Forest,Lewis O'Brien,M,75.0,6.6,,,,,26.0,,1,0
867951,Nottingham Forest,Jack Colback,M,90.0,6.9,,,,,25.0,,0,0
867951,Nottingham Forest,Harry Toffolo,M,90.0,6.5,,,,,35.0,,0,0
867951,Nottingham Forest,Jesse Lingard,F,90.0,6,,,,,25.0,1.0,0,0
867951,Nottingham Forest,Brennan Johnson,F,90.0,6.2,,,,,14.0,,0,0
867951,Nottingham Forest,Sam Surridge,F,63.0,6.9,,,2.0,,10.0,,0,0
867951,Nottingham Forest,Wayne Hennessey,G,,,,,,,,,0,0
867951,Nottingham Forest,Loïc Mbe Soh,D,,,,,,,,,0,0
867951,Nottingham Forest,Giulian Biancone,D,,,,,,,,,0,0
867951,Nottingham Forest,Oliver Hammond,M,,,,,,,,,0,0
867951,Nottingham Forest,Cafú,M,,,,,,,,,0,0
867951,Nottingham Forest,Orel Mangala,M,15.0,6.5,,,,,8.0,,0,0
867951,Nottingham Forest,Taiwo Awoniyi,F,27.0,6.3,,,,,4.0,,0,0
867951,Nottingham Forest,Lyle Taylor,F,,,,,,,,,0,0
867951,Nottingham Forest,Alex Mighten,F,11.0,6.3,,,,,1.0,,0,0
867948,Bournemouth,Mark Travers,G,90.0,7.2,,,,,26.0,,0,0
867948,Bournemouth,Jefferson Lerma,D,90.0,7.3,1.0,,1.0,,27.0,,0,0
867948,Bournemouth,Chris Mepham,D,90.0,7.9,,,,,47.0,,0,0
867948,Bournemouth,Lloyd Kelly,D,90.0,7.3,,1.0,,,26.0,1.0,0,0
867948,Bournemouth,Adam Smith,M,90.0,6.5,,,1.0,,24.0,,1,0
867948,Bournemouth,Ben Pearson,M,72.0,6.9,,,,,33.0,,1,0
867948,Bournemouth,Philip Billing,M,90.0,7.3,,,1.0,,30.0,,1,0
867948,Bournemouth,Jordan Zemura,M,90.0,7.5,,,,,22.0,1.0,0,0
867948,Bournemouth,Marcus Tavernier,F,86.0,7.9,,,,,24.0,3.0,0,0
867948,Bournemouth,Dominic Solanke,F,89.0,6.3,,,1.0,,8.0,,0,0
867948,Bournemouth,Kieffer Moore,F,90.0,7,1.0,,1.0,,23.0,,0,0
867948,Bournemouth,Will Dennis,G,,,,,,,,,0,0
867948,Bournemouth,James Hill,D,,,,,,,,,0,0
867948,Bournemouth,Jack Stacey,D,,,,,,,,,0,0
867948,Bournemouth,Lewis Cook,M,18.0,6.9,,,,,9.0,,0,0
867948,Bournemouth,Ryan Christie,M,11.0,6.3,,,,,2.0,,0,0
867948,Bournemouth,Emiliano Marcondes,M,,,,,,,,,0,0
867948,Bournemouth,Junior Stanislas,M,1.0,,,,,,,,0,0
867948,Bournemouth,Jaidon Anthony,F,,,,,,,,,0,0
867948,Bournemouth,Siriki Dembélé,M,,,,,,,,,0,0
867948,Aston Villa,Emiliano Martínez,G,90.0,6.3,,,,,11.0,,0,0
867948,Aston Villa,Matty Cash,D,90.0,7,,,,,63.0,,0,0
867948,Aston Villa,Ezri Konsa,D,90.0,6.9,,,,,64.0,,0,0
867948,Aston Villa,Diego Carlos,D,90.0,6.5,,,1.0,,72.0,,0,0
867948,Aston Villa,Lucas Digne,D,90.0,6.6,,,,,63.0,1.0,0,0
867948,Aston Villa,John McGinn,M,90.0,6.9,,,1.0,,55.0,,0,0
867948,Aston Villa,Boubacar Kamara,M,82.0,6.9,,,1.0,,72.0,,0,0
867948,Aston Villa,Jacob Ramsey,M,45.0,7.2,,,2.0,,32.0,2.0,1,0
867948,Aston Villa,Leon Bailey,F,90.0,6.9,,,,,28.0,1.0,0,0
867948,Aston Villa,Danny Ings,F,66.0,6.9,,,3.0,,15.0,1.0,1,0
867948,Aston Villa,Philippe Coutinho,F,81.0,6.9,,,1.0,,45.0,1.0,0,0
867948,Aston Villa,Robin Olsen,G,,,,,,,,,0,0
867948,Aston Villa,Ashley Young,D,,,,,,,,,0,0
867948,Aston Villa,Calum Chambers,D,,,,,,,,,0,0
867948,Aston Villa,Ludwig Augustinsson,D,,,,,,,,,0,0
867948,Aston Villa,Tyrone Mings,D,,,,,,,,,0,0
867948,Aston Villa,Emiliano Buendía,M,45.0,6.3,,,,,30.0,1.0,0,0
867948,Aston Villa,Douglas Luiz,M,8.0,6.7,,,,,15.0,,1,0
867948,Aston Villa,Ollie Watkins,F,24.0,6.3,,,,,4.0,1.0,0,0
867948,Aston Villa,Cameron Archer,F,9.0,6.3,,,,,2.0,,0,0
867952,Tottenham,Hugo Lloris,G,90.0,6.3,,,,,16.0,,0,0
867952,Tottenham,Cristian Romero,D,90.0,7,,,2.0,,74.0,,0,0
867952,Tottenham,Eric Dier,D,90.0,7.5,1.0,,1.0,,63.0,,0,0
867952,Tottenham,Ben Davies,D,86.0,7,,,1.0,,70.0,1.0,0,0
867952,Tottenham,Emerson Royal,M,87.0,7.9,,1.0,2.0,,50.0,2.0,0,0
867952,Tottenham,Rodrigo Bentancur,M,86.0,7.5,,,,,62.0,,1,0
867952,Tottenham,Pierre-Emile Højbjerg,M,90.0,7.2,,,,,69.0,2.0,0,0
867952,Tottenham,Ryan Sessegnon,M,66.0,7.3,1.0,,1.0,,30.0,,1,0
867952,Tottenham,Dejan Kulusevski,F,86.0,8.5,1.0,1.0,1.0,,39.0,3.0,0,0
867952,Tottenham,Heung-min Son,F,90.0,7.9,,1.0,3.0,,33.0,4.0,0,0
867952,Tottenham,Harry Kane,F,90.0,6.6,,,2.0,,26.0,2.0,0,0
867952,Tottenham,Fraser Forster,G,,,,,,,,,0,0
867952,Tottenham,Clément Lenglet,D,8.0,6.6,,,,,6.0,,0,0
867952,Tottenham,Davinson Sánchez,D,,,,,,,,,0,0
867952,Tottenham,Djed Spence,D,,,,,,,,,0,0
867952,Tottenham,Ivan Perišić,M,24.0,6.7,,,,,6.0,,0,0
867952,Tottenham,Yves Bissouma,M,8.0,6.9,,,1.0,,5.0,1.0,1,0
867952,Tottenham,Matt Doherty,D,3.0,,,,,,3.0,,0,0
867952,Tottenham,Bryan Gil,F,,,,,,,,,0,0
867952,Tottenham,Lucas Moura,F,8.0,6.3,,,,,2.0,,0,0
867952,Southampton,Gavin Bazunu,G,90.0,6.7,,,,,33.0,,0,0
867952,Southampton,Kyle Walker-Peters,D,89.0,6.6,,,,,27.0,,0,0
867952,Southampton,Yan Valery,D,45.0,6,,,,,22.0,,0,0
867952,Southampton,Jan Bednarek,D,90.0,6.5,,,,,52.0,2.0,0,0
867952,Southampton,Mohammed Salisu,D,90.0,6.3,,,1.0,,47.0,1.0,0,0
867952,Southampton,Moussa Djenepo,D,72.0,6.3,,1.0,1.0,,25.0,1.0,0,0
867952,Southampton,James Ward-Prowse,M,90.0,7.9,1.0,,2.0,,38.0,4.0,0,0
867952,Southampton,Roméo Lavia,M,90.0,7,,,,,52.0,,0,0
867952,Southampton,Oriol Romeu,M,75.0,6.9,,,,,29.0,,0,0
867952,Southampton,Joe Aribo,F,90.0,6.5,,,1.0,,21.0,,0,0
867952,Southampton,Adam Armstrong,F,45.0,6.5,,,1.0,,10.0,,0,0
867952,Southampton,Alex McCarthy,G,,,,,,,,,0,0
867952,Southampton,Armel Bella-Kotchap,D,,,,,,,,,0,0
867952,Southampton,Jack Stephens,D,45.0,6.3,,,,,25.0,,0,0
867952,Southampton,Romain Perraud,D,18.0,6.9,,,1.0,,5.0,,0,0
867952,Southampton,Ibrahima Diallo,M,15.0,6.3,,,,,9.0,,0,0
867952,Southampton,Nathan Redmond,M,1.0,,,,,,,,0,0
867952,Southampton,Stuart Armstrong,M,45.0,6,,,,,15.0,,0,0
867952,Southampton,Mohamed Elyounoussi,M,,,,,,,,,0,0
867952,Southampton,Che Adams,F,,,,,,,,,0,0
867949,Leeds,Illan Meslier,G,90.0,7.2,,,,,21.0,,0,0
867949,Leeds,Rasmus Kristensen,D,90.0,6.9,,,,,38.0,1.0,0,0
867949,Leeds,Robin Koch,D,90.0,7,,,1.0,,39.0,,0,0
867949,Leeds,Diego Llorente,D,90.0,7.2,,,,,46.0,,0,0
867949,Leeds,Pascal Struijk,D,90.0,6.6,,,1.0,,45.0,,0,0
867949,Leeds,Marc Roca,M,73.0,6.9,,,1.0,,35.0,1.0,0,0
867949,Leeds,Tyler Adams,M,90.0,6.9,,,1.0,,33.0,1.0,1,0
867949,Leeds,Brenden Aaronson,M,85.0,6.2,,,,,21.0,,0,0
867949,Leeds,Rodrigo,M,65.0,6.9,1.0,,2.0,,18.0,,0,0
867949,Leeds,Jack Harrison,M,90.0,7.9,,1.0,,,25.0,7.0,1,0
867949,Leeds,Patrick Bamford,F,84.0,6.2,,,2.0,,15.0,,0,0
867949,Leeds,Kristoffer Klaesson,G,,,,,,,,,0,0
867949,Leeds,Cody Drameh,D,,,,,,,,,0,0
867949,Leeds,Leo Fuhr Hjelde,D,,,,,,,,,0,0
867949,Leeds,Mateusz Klich,M,25.0,6.3,,,,,11.0,,0,0
867949,Leeds,Darko Gyabi,M,,,,,,,,,0,0
867949,Leeds,Archie Gray,M,,,,,,,,,0,0
867949,Leeds,Sam Greenwood,F,17.0,6.6,,,1.0,,5.0,,0,0
867949,Leeds,Crysencio Summerville,M,10.0,6.5,,,,,2.0,,0,0
867949,Leeds,Joe Gelhardt,F,11.0,6.3,,,,,1.0,,0,0
867949,Wolves,José Sá,G,90.0,6.3,,,,,31.0,,0,0
867949,Wolves,Jonny Otto,D,90.0,6.7,,,1.0,,50.0,,0,0
867949,Wolves,Nathan Collins,D,90.0,6.9,,,,,75.0,,0,0
867949,Wolves,Max Kilman,D,90.0,7.3,,,1.0,,83.0,,0,0
867949,Wolves,Rayan Aït Nouri,D,90.0,6.7,,,,,61.0,3.0,0,0
867949,Wolves,Leander Dendoncker,M,90.0,7.5,,,3.0,,47.0,1.0,0,0
867949,Wolves,Rúben Neves,M,90.0,7.9,,,1.0,,61.0,2.0,0,0
867949,Wolves,Daniel Podence,M,90.0,7.5,1.0,,2.0,,44.0,3.0,0,0
867949,Wolves,Morgan Gibbs-White,M,90.0,6.9,,,2.0,,46.0,1.0,0,0
867949,Wolves,Pedro Neto,M,90.0,7.2,,,1.0,,32.0,2.0,0,0
867949,Wolves,Hee-Chan Hwang,F,85.0,7.3,,1.0,1.0,,16.0,2.0,0,0
867949,Wolves,Matija Šarkić,G,,,,,,,,,0,0
867949,Wolves,Conor Coady,D,,,,,,,,,0,0
867949,Wolves,Yerson Mosquera,D,,,,,,,,,0,0
867949,Wolves,Hugo Bueno,D,,,,,,,,,0,0
867949,Wolves,Willy Boly,D,,,,,,,,,0,0
867949,Wolves,Luke Cundle,M,,,,,,,,,0,0
867949,Wolves,Connor Ronan,M,,,,,,,,,0,0
867949,Wolves,Joe Hodge,M,,,,,,,,,0,0
867949,Wolves,Chem Campbell,M,10.0,6.5,,,,,,,0,0
867953,Everton,Jordan Pickford,G,90.0,7.3,,,,,33.0,,0,0
867953,Everton,Nathan Patterson,D,90.0,6.7,,,,,30.0,,0,0
867953,Everton,Ben Godfrey,D,18.0,6.6,,,,,5.0,,0,0
867953,Everton,Yerry Mina,D,70.0,6.9,,,,,16.0,,1,0
867953,Everton,James Tarkowski,D,90.0,7.5,,,2.0,,36.0,1.0,0,0
867953,Everton,Vitaliy Mykolenko,D,90.0,6.9,,,1.0,,28.0,1.0,1,0
867953,Everton,Dwight McNeil,M,61.0,7.3,,,,,21.0,1.0,0,0
867953,Everton,Abdoulaye Doucouré,M,90.0,7.3,,,2.0,,36.0,,0,0
867953,Everton,Alex Iwobi,M,90.0,6.6,,,,,38.0,2.0,0,0
867953,Everton,Demarai Gray,M,90.0,6.2,,,,,23.0,1.0,0,0
867953,Everton,Anthony Gordon,F,90.0,6.5,,,1.0,,15.0,,0,0
867953,Everton,Asmir Begović,G,,,,,,,,,0,0
867953,Everton,Michael Keane,D,,,,,,,,,0,0
867953,Everton,Mason Holgate,D,72.0,7,,,1.0,,26.0,,1,0
867953,Everton,Jean-Philippe Gbamin,M,,,,,,,,,0,0
867953,Everton,Rúben Vinagre,D,20.0,6.3,,,,,15.0,,0,0
867953,Everton,Lewis Warrington,M,,,,,,,,,0,0
867953,Everton,Dele Alli,M,29.0,6.2,,,,,13.0,,0,0
867953,Everton,Stanley Mills,M,,,,,,,,,0,0
867953,Everton,Allan,M,,,,,,,,,0,0
867953,Chelsea,Edouard Mendy,G,90.0,7.6,,,,,19.0,,0,0
867953,Chelsea,César Azpilicueta,D,90.0,7.6,,,,,65.0,2.0,0,0
867953,Chelsea,Thiago Silva,D,90.0,7.5,,,,,76.0,,0,0
867953,Chelsea,Kalidou Koulibaly,D,75.0,7.2,,,1.0,,58.0,,0,0
867953,Chelsea,Reece James,M,90.0,7.7,,,1.0,,64.0,3.0,1,0
867953,Chelsea,N'Golo Kanté,M,90.0,7.5,,,1.0,,70.0,2.0,0,0
867953,Chelsea,Jorginho,M,89.0,6.9,1.0,,1.0,,72.0,1.0,0,0
867953,Chelsea,Ben Chilwell,M,65.0,6.3,,,,,27.0,,0,0
867953,Chelsea,Mason Mount,F,65.0,7.3,,,1.0,,27.0,,0,0
867953,Chelsea,Raheem Sterling,F,90.0,6.5,,,,,27.0,2.0,0,0
867953,Chelsea,Kai Havertz,F,75.0,6.9,,,2.0,,23.0,,0,0
867953,Chelsea,Kepa Arrizabalaga,G,,,,,,,,,0,0
867953,Chelsea,Marc Cucurella,D,15.0,6.9,,,,,17.0,1.0,1,0
867953,Chelsea,Trevoh Chalobah,D,,,,,,,,,0,0
867953,Chelsea,Ruben Loftus-Cheek,M,25.0,6.6,,,,,11.0,,0,0
867953,Chelsea,Conor Gallagher,M,1.0,,,,,,2.0,,0,0
867953,Chelsea,Mateo Kovačić,M,,,,,,,,,0,0
867953,Chelsea,Hakim Ziyech,M,,,,,,,,,0,0
867953,Chelsea,Christian Pulišić,M,25.0,7,,,1.0,,4.0,,0,0
867953,Chelsea,Armando Broja,F,15.0,7.2,,,1.0,,4.0,,0,0
867954,Manchester United,David De Gea,G,90.0,6.2,,,,,26.0,,0,0
867954,Manchester United,Diogo Dalot,D,90.0,6.7,,,2.0,,48.0,2.0,0,0
867954,Manchester United,Harry Maguire,D,90.0,7,,,,,72.0,,1,0
867954,Manchester United,Lisandro Martínez,D,90.0,7.2,,,1.0,,80.0,,1,0
867954,Manchester United,Luke Shaw,D,89.0,7,,,1.0,,59.0,2.0,1,0
867954,Manchester United,Scott McTominay,M,78.0,6.2,,,,,27.0,,1,0
867954,Manchester United,Fred,M,53.0,6.2,,,1.0,,41.0,,0,0
867954,Manchester United,Bruno Fernandes,M,89.0,7.3,,,1.0,,64.0,2.0,0,0
867954,Manchester United,Jadon Sancho,F,89.0,7,,,,,31.0,2.0,0,0
867954,Manchester United,Christian Eriksen,F,90.0,7.2,,,2.0,,59.0,3.0,0,0
867954,Manchester United,Marcus Rashford,F,90.0,6.3,,,2.0,,20.0,1.0,0,0
867954,Manchester United,Tom Heaton,G,,,,,,,,,0,0
867954,Manchester United,Tyrell Malacia,D,1.0,,,,,,1.0,,0,0
867954,Manchester United,Raphaël Varane,D,,,,,,,,,0,0
867954,Manchester United,Aaron Wan-Bissaka,D,,,,,,,,,0,0
867954,Manchester United,Donny van de Beek,M,12.0,6.6,,,,,10.0,,0,0
867954,Manchester United,James Garner,M,,,,,,,,,0,0
867954,Manchester United,Anthony Elanga,F,1.0,,,,,,1.0,,0,0
867954,Manchester United,Cristiano Ronaldo,F,37.0,6.6,,,,,9.0,1.0,0,0
867954,Manchester United,Alejandro Garnacho,M,1.0,,,,,,,,0,0
867954,Brighton,Robert Sánchez,G,90.0,7.3,,,,,28.0,,0,0
867954,Brighton,Joël Veltman,D,90.0,7,,,,,27.0,,0,0
867954,Brighton,Lewis Dunk,D,90.0,6.7,,,1.0,,26.0,,0,0
867954,Brighton,Adam Webster,D,90.0,6.9,,,1.0,,32.0,,0,0
867954,Brighton,Pascal Groß,M,90.0,8,2.0,,2.0,,28.0,1.0,0,0
867954,Brighton,Alexis Mac Allister,M,90.0,6.3,,,1.0,,28.0,,0,0
867954,Brighton,Moisés Caicedo,M,90.0,7.3,,,,,34.0,3.0,0,0
867954,Brighton,Solly March,F,89.0,6.6,,,1.0,,28.0,,0,0
867954,Brighton,Adam Lallana,M,76.0,7.2,,,,,37.0,3.0,0,0
867954,Brighton,Leandro Trossard,F,75.0,7.2,,,1.0,,19.0,3.0,1,0
867954,Brighton,Danny Welbeck,F,89.0,7.9,,1.0,3.0,,24.0,3.0,0,0
867954,Brighton,Jason Steele,G,,,,,,,,,0,0
867954,Brighton,Levi Colwill,D,1.0,,,,,,1.0,,0,0
867954,Brighton,Jan Paul van Hecke,D,,,,,,,,,0,0
867954,Brighton,Tariq Lamptey,D,15.0,6.7,,,,,5.0,,0,0
867954,Brighton,Enock Mwepu,M,14.0,6.6,,,,,9.0,1.0,0,0
867954,Brighton,Kaoru Mitoma,M,,,,,,,,,0,0
867954,Brighton,Deniz Undav,F,1.0,,,,,,,,0,0
867954,Brighton,Jeremy Sarmiento,F,,,,,,,,,0,0
867954,Brighton,Neal Maupay,F,,,,,,,,,0,0
867950,Leicester,Danny Ward,G,90.0,6.3,,,,,21.0,,0,0
867950,Leicester,Wesley Fofana,D,90.0,7,,,1.0,,86.0,,0,0
867950,Leicester,Jonny Evans,D,90.0,6.3,,,,,63.0,,0,0
867950,Leicester,Daniel Amartey,D,90.0,6.6,,,1.0,,70.0,1.0,0,0
867950,Leicester,Timothy Castagne,M,90.0,7.2,1.0,,1.0,,42.0,1.0,0,0
867950,Leicester,Youri Tielemans,M,90.0,7.7,,,4.0,,73.0,1.0,0,0
867950,Leicester,Wilfred Ndidi,M,90.0,6.9,,,,,77.0,,0,0
867950,Leicester,Kiernan Dewsbury-Hall,M,73.0,7.5,1.0,,1.0,,44.0,1.0,0,0
867950,Leicester,James Justin,M,90.0,6.9,,,,,25.0,1.0,0,0
867950,Leicester,James Maddison,F,90.0,7.6,,1.0,3.0,,64.0,5.0,0,0
867950,Leicester,Jamie Vardy,F,90.0,6.9,,1.0,,,11.0,1.0,0,0
867950,Leicester,Daniel Iversen,G,,,,,,,,,0,0
867950,Leicester,Luke Thomas,D,,,,,,,,,0,0
867950,Leicester,Çağlar Söyüncü,D,,,,,,,,,0,0
867950,Leicester,Marc Albrighton,M,,,,,,,,,0,0
867950,Leicester,Nampalys Mendy,M,,,,,,,,,0,0
867950,Leicester,Ayoze Pérez,F,,,,,,,,,0,0
867950,Leicester,Patson Daka,F,17.0,6.7,,,,,4.0,,0,0
867950,Leicester,Dennis Praet,M,,,,,,,,,0,0
867950,Leicester,Kelechi Iheanacho,F,,,,,,,,,0,0
867950,Brentford,David Raya,G,90.0,6.3,,,,,30.0,,0,0
867950,Brentford,Aaron Hickey,D,83.0,6,,,,,43.0,,0,0
867950,Brentford,Pontus Jansson,D,90.0,6.9,,,,,60.0,,0,0
867950,Brentford,Ben Mee,D,59.0,6.3,,,,,65.0,,0,0
867950,Brentford,Rico Henry,D,90.0,6.9,,1.0,,,37.0,1.0,0,0
867950,Brentford,Vitaly Janelt,M,90.0,7,,,,,49.0,2.0,0,0
867950,Brentford,Christian Nørgaard,M,73.0,6.9,,,,,40.0,,0,0
